,project_id,project_name,description,category,cost,district,votes,title_length,description_length,agg_district_code,agg_quartiers,src_district_code,approved,approved_binary
159,176,Réhabilitation du parcours de maniabilité Vélo et VTT,"A coté du site Toulouse Véto Agility il y avait Cyclo gym ! les équipements ont pratiquement tous été retirés, alors qu'il y a de nombreux utilisateurs qui pourraient profiter d'un parcours de maniabilité.Modalités de réalisation - Avis technique :Il n’y a pas d’autres éléments de ce type sur Toulouse. Il pourrait être intéressant de réhabiliter ce parcours de maniabilité afin d’évaluer l’engouement existant pour cette pratique.",Cadre de vie,40000,18 - Lardenne / Pradettes / Basso-Cambo,2,53,432,18,Lardenne / Pradettes / Basso-Cambo,6.2,False,0
160,91,Nichoirs à martinets et chauve souris + pièges à larves ou à adulte de moustique tigre,"A l'instar d'autres communes de la métropole, il serait utile d'envisager une participation de la mairie au coûts de nichoirs à martinets et chauve-souris (une commande massive par la mairie permettant aussi de faire baisser les prix à l'unité) pour une lutte collective contre le moustique tigre. Ces nichoirs seraient distribués aux particuliers qui les placeraient à leur domicile. Il pourrait être envisagé également, sur le même principe, une participation à des pièges à larves ou à adultes de moustiques tigres.Modalités de réalisation - Avis technique :Concernant les chauves souris, elles sont utiles contre les moustiques (notamment du genre Culex). Contre les moustiques tigres (du genre Aedes) qui piquent notamment la journée, les chauves-souris - qui ont une activité crépusculaire voire nocturne - ne peuvent pas déployer toute leur efficacité. Pour des questions de biodiversité, il est très utile de favoriser l’installation de chauves souris sur le territoire mais dans le cadre de la lutte contre la présence du moustique tigre, d’autres solutions sont à privilégier en priorité. Les martinets font partie de l’avifaune diurne prédatrice d’insectes volants. Toutefois, les couloirs aériens sont trop élevés pour les moustiques tigres et l’installation de nichoirs est exclu car pour que les nichoirs puissent être colonisés, ils devront être installés à proximité d’une colonie existante ou faire l’objet d’une campagne de repasse (bande son reprenant le cri des martinets).Les nichoirs à hirondelles peuvent être plus intéressants car la hauteur de vol des hirondelles en font des prédateurs naturels d’insectes volants, comme le moustique tigre. En termes de colonisation, les mêmes difficultés s’imposent que pour les martinets. La mise en œuvre de pièges pondoirs semble être l’idée la plus appropriée, attention toutefois car cette mesure doit être adoptée en Conseil Municipal pour être mise en œuvre et, si c’est le cas, elle viendrait à être généralisée pour l’ensemble du territoire toulousain, nécessitant ainsi un budget important.Coût par nichoirs : 30 euros.Cout des pièges pondoirs 30 euros pour 2. Il faut compter un budget de 60 000 € environ pour équiper les espaces privés de Toulouse et 12 000 € pour équiper les Espaces publics.",Nature en ville,60000,9 - Trois Cocus / Borderouge / Croix-Daurade / Paléficat / Grand Selve,111,86,2267,9,Trois Cocus / Borderouge / Croix-Daurade / Paléficat / Grand Selve,3.3,True,1
161,148,Plan du voisinage aux sorties de métro,"Aux stations de métro et sur les abris bus des arrêts des Linéo, il y a seulement un plan du réseau Tisséo qui ne permet pas se repérer, ou un plan juste pour les correspondances. Il manque un plan du voisinage pour se repérer, trouver une rue à proximité, avec les équipements, services.Modalités de réalisation - Avis technique :Installation de panneaux de voisinage indiquant les lieux d'intérêts (monuments historiques, établissements de santé, équipements publics ...) à travers les quartiers Saint-Michel, Saint-Agne, Le Busca, Empalot et l'Île du Ramier.",Cadre de vie,6000,5 - Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir,24,38,561,5,Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir,5.3,False,0
162,37,Clarifier les priorités à la sortie de la rue Réclusane,"Proposition : Clarifier voire repenser les règles de priorité au débouché de la rue Réclusane. Pourquoi ce besoin : Les voitures et vélos sortant de la rue Réclusane vers les allées Charles de Fitte bénéficient en principe de la priorité à droite en s'engageant. Dans la pratique, cette règle semble peu respectée par les personnes circulant sur les allées Charles de Fitte. Par ailleurs, les règles de priorité entres vélos et voitures ne sont pas si claires en pratique (carrefour ou des vélos venant des allées ou des pistes cyclables traversent ou s'engagent vers la rue Réclusane. Cela peut mener à des incompréhensions, colère voire danger de collision.Modalités de réalisation - Avis technique :Clarifier les sens de sortie sur la rue Réclusane et faciliter la traversée piétonne, en refermant le carrefour et en gommant la voie dédiée à l’accès de l’hôpital. Cet accès, utilisé pour les accès secours et quelques livraisons, pourraient être aménagé en trottoir avec un accès limité au CHU. La mise en œuvre d’un Cédez le Passage au débouché de Réclusane sur les allées Charles de Fitte permettra par ailleurs une meilleure lisibilité de l’ensemble.",Cadre de vie,40000,6 - Saint-Cyprien,9,55,1156,6,Saint-Cyprien,2.1,False,0
163,180,Pépinière-jardin du quartier Reynerie-Bellefontaine,"Pour accompagner le projet ""quartier fertile"" de la métropole, nous proposons d'installer, sur le quartier Reynerie-Bellefontaine, une ""pépinière-jardin de quartier"" qui aura pour objectif la production de jeunes plants variés (plantes annuelles, vivaces et ligneuses) pour accompagner le besoin en végétalisation durable de ce quartier, et celle plus largement de la métropole, qui doit lutter contre la perte de biodiversité et participer à diversifier notre assiette en retrouvant l'usage de plantes oubliées. Cette production sera émancipée des ressources fossiles, autonome grâce au matériel végétal du jardin conservatoire, et participatif avec l'implication des habitants, notamment les riverains, ainsi que grâce à des partenariats avec des acteurs à proximité permettant de rendre les activités et les produits accessibles aux personnes les plus fragiles et aux jeunes de ce quartier. Nous cherchons à installer le lieu sur une parcelle au sol dégradé par les activités humaines, afin de démontrer la capacité de valorisation du paysage et cadre de vie des habitants, par nos actions (régénération d'un sol et végétalisation, lien social, dynamique économique,...).Modalités de réalisation - Avis technique :La collectivité pourra mettre à disposition, de manière temporaire, un terrain aménagé raccordé à l’eau, sur le secteur sud-est de Reynerie.Ce projet consiste à aménager des friches pour permettre la culture (mise à disposition du terrain, travaux d’arrosage, clôture et mobilier, installation de points d’eau et d’électricité), un appel à projet devra être lancé pour trouver une structure pour l’animation de cette pépinière.",Nature en ville,75000,17 - Mirail-Université / Reynerie / Bellefontaine,20,51,1644,17,Mirail-Université / Reynerie / Bellefontaine,6.3,False,0
164,169,Stop aux moustiques ! Passons aux pièges ! ,"Bonjour à tous, la ville de Toulouse ne démoustiquant plus, mon idée serait d’investir dans des pièges à moustiques comme le font déjà d’autres villes ! En installant des pièges à moustiques connectés, les pièges calculent le nombre de captures, afin d’étudier les emplacements les plus attaquer par les moustiques. Toulouse conserverait sont label « sans pesticide » et pourrait gérer la prolifération des moustiques. Et Nous pourrons enfin profiter des terrasses et extérieurs sans se faire attaquer ! Merci à tousQuartier : LardenneModalités de réalisation - Avis technique :La Mairie de Toulouse utilise des bornes anti-moustiques à proximité des lieux clos comme les établissements de petite enfance (efficacité de 15 à 60m). Leur principe de fonctionnement est d’imiter une présence humaine et de capturer sur l’étape de piqûre.A l’échelle du quartier, le dispositif pourrait être complété par l’installation de 40 pièges pondoirs sur le quartier pour lutter contre les moustiques tigres. Les pièges pondoirs stoppent la prolifération (ponte) et capturent les moustiques tigres. Spécifiques à cette espèce, cette solution intervient sur une étape clé et incontournable du cycle de vie du moustique tigre.",Nature en ville,5700,18 - Lardenne / Pradettes / Basso-Cambo,67,43,1210,18,Lardenne / Pradettes / Basso-Cambo,6.2,True,1
165,165,De l'art sur les murs aveugles,L'idée serait déjà de recenser les murs aveugles dans la ville et d'y proposer des œuvres de taille importante. La photo de Claude Nougaro à Saint Pierre en est un exemple mais il y a aussi pleine de grandes villes qui proposent des fresques. Introduire l'art dans le quotidien et pas seulement dans les musées. Les Toulousains et les touristes pourraient faire des photos devant et promouvoir la ville via les réseaux sociaux.Modalités de réalisation - Avis technique : La mairie de Toulouse développe depuis plusieurs années une Galerie A Ciel Ouvert et propose des visites street art avec l’office de tourisme. Toute nouvelle réalisation pourra intégrer les parcours qui évoluent sans cesse. Le sujet ainsi que la localisation et l’envergure de l’œuvre seront définis plus précisément par la « Commission art dans l’espace public ».,Cadre de vie,100000,20 - Arènes Romaines / Ancely / Saint-Martin du Touch / Purpan,17,30,835,20,Arènes Romaines / Ancely / Saint-Martin du Touch / Purpan,6.1,False,0
166,29,Piste vélos terrifique sur le boulevard Matabiau,"La plupart des cyclistes ont peur de l'emprunter : elle est parfois très étroite (surtout près du pont Matabiau), parfois encombrée de véhicules stationnés (surtout avant la passerelle du Raisin), jamais protégée des véhicules qui roulent trop souvent au-delà de 50 km/h. Donc les vélos passent sur le trottoir piétons en bordure de canal, et les piétons ne sont pas contents, ou sur le trottoir côté immeubles, et les piétons... Pourrait-on recalibrer la largeur, et, surtout, planter des ""balisettes"" (comme av. Honoré Serres proche) pour séparer les véhicules à moteur des cyclistes, ce qui devrait atténuer leur crainte de se faire écraser ?Modalités de réalisation - Avis technique :Le Boulevard Matabiau dispose de deux files de circulation et d’une bande cyclable de 1m20 qui se réduit sur certaines sections à 1m.Un travail sur les accotements délaissés le long du canal et sur le recalibrage des voies pourrait permettre de réaliser une bande cyclable plus confortable de 1m75, sans réduire le nombre de files dédiées aux automobilistes.De plus, une protection de cette bande pourrait être envisagée, par la mise en place de balisettes ou par la réalisation d'un ilôt en dur.La section étudiée dans le cadre de l'appel à idées se situe entre le Pont Matabiau et la passerelle du Raisin (mais un tel aménagement pourrait être prolongé).",Éco-mobilité,200000,3 - Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,83,48,1344,3,Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,1.3,True,1
167,151,Aménager la place Henri Russel,"La place Henri Russel est aujourd'hui entièrement minérale au sol, à l'exception des arbres qui l'entourent, elle est globalement délaissée par les habitants qui ne l'investissement pas. Son usage et sa conception doivent être repensés à l'instar de l'appel à idée qui est lancé. Proposition d'aménagement la concernant : - créer une barrière végétale qui l'isole de l'avenue Crampel - créer un espace de jeu pour enfant sur la thématique des 7 grottes d'Henri RusselModalités de réalisation - Avis technique : L'amélioration de la place Henri Russell sera envisagée comme cela :- Assurer l’accessibilité de la place et de ses traversées piétonnes; - Végétalisation- Installations de davantage d’assises; - Favoriser les déplacements modes doux en implantant des racks vélos et en déplaçant la station de station Vélô Toulouse; - Conserver l’offre de stationnement; - Mettre en valeur la fontaine Wallace; - Aménagement d'une aire de jeux",Nature en ville,200000,5 - Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir,98,30,938,5,Saint-Michel / Saint-Agne / Empalot / Le Busca / Ile du Ramier / Monplaisir,5.3,False,0
168,124,Toilettes publiques Bois de Limayrac,"Créer des toilettes publiques dans le bois de Limayrac, plutôt proches de la zone de jeux pour enfants.Modalités de réalisation - Avis technique : Cette idée est réalisable.",Cadre de vie,60000,11 - Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée,23,36,173,11,Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée,4.3,False,0
169,75,Un double sens cyclable entre l'usine Airbus Saint-Eloi et le Canal du midi  (Chemin du Sang de Serp),"Afin de securiser les cyclistes et les pietons, je propose de rendre la portion du Chemin de Sang de Serp entre l'usine Saint-Eloi et le canal du midi. Aujourd'hui nombreux sont les cyclistes qui roulent sur les trottoirs! Il s'agit d'une rue dont un des sens est réservé aux cyclistes. Il ne s'agit pas d'un contresens, comme on l'entend encore parfois, mais d'un sens autorisé aux seuls cyclistes. Plusieurs études ont démontré que c'était un aménagement sûr, malgré le fait que cet aménagement est parfois impressionnant dans les rues étroites. Cyclistes et automobilistes doivent faire attention aux intersections. En bonus: marquer au sol un passage cycliste à coté des passages pietons sur le boulevard de l'embouchureModalités de réalisation - Avis technique :Des comptages trafic doivent être programmés du fait de l’étroitesse de la rue et du danger que cela peut représenter pour les cyclistes. Ces comptages permettront de statuer sur la réponse à apporter.Pour information, une étude d’aménagement cyclable est en cours pour relier l’arrière du site Saint-Eloi au Canal du midi (rue Montmorency, section Gounod - Canal). A l’étude sur Montmorency avec aménagement tactique : 50 à 60 000€.Cette option peut remplacer la précédente si elle ne peut pas être réalisée.",Éco-mobilité,60000,8 - Minimes / Barrière de Paris / Ponts-Jumeaux / La Vache / Raisins / Fondeyre,43,101,1276,8,Minimes / Barrière de Paris / Ponts-Jumeaux / La Vache / Raisins / Fondeyre,3.1,False,0
170,33,"La rue Saint Nicolas,  artistique et ...fleurie?","La rue st Nicolas du quartier st cyprien (31300) est une rue passante entre la place de l'estrapade et le port Viguerie/Garonne. A proximité de Toulouse plage, c'est la rue des artistes. On y trouve des céramistes, un atelier de couture ""ART"", un atelier tournage/rencontre de cinéma latin, des designers, des peintres, une coiffeuse etc Rendons l'âme de cette rue authentique et passante ainsi que sa beauté en la revégétalisant au maximum. Il suffirait de mettre des fleurs sur les barrières, de végétaliser les trottoirs et/ou les bords des immeubles, de mettre des structures pouvant accueillir des fleurs etc. MERCIModalités de réalisation - Avis technique :Végétalisation de la rue Saint Nicolas par différents moyens. En végétalisant certaines façades à l’aide de treilles métalliques support de plantes grimpantes, avec l’implantation de mats végétalisés au sol, en remplaçant certaines places de stationnement par de la végétalisation comme ce qui a été fait sur la rue de la Chaine à Toulouse, et en végétalisant l’espace derrière la statue de l’église. Des fils métalliques entre les immeubles, avec l’accord des propriétaires, pourraient également être mis en place pour renforcer cette végétalisation.",Nature en ville,90000,6 - Saint-Cyprien,11,48,1214,6,Saint-Cyprien,2.1,False,0
171,102,Multiplier les points de source de fraicheur et de captation de CO2 dans le quartier ,"- dans tous les espaces verts publics, même de très petites surfaces actuellement non végétalisées : plantations d’arbustes dont l’entretien est facile, peu gourmands en eau : altéa, lyciante, corete du japon, budleia, laurier rose…. -massifs dans les parcs : privilégier l’installation des fleurs issues de bulbes et des vivaces plutôt que d’arracher des fleurs (souvent non fanées) puis d’en replanter : cout économique, écologique, en eau et mobilisation de ressources humaine qui pourraient être déployées sur des actions de plantations d’arbres par exemple - dans les parcs : laisser des zones non tondues pour favoriser la faune, la diversité et limiter l’évaporation de l’eau -inciter les habitants à végétaliser leurs balcons : créer deux évènements autour du 25 novembre (tout prend racine) et au début du printemps pour proposer des astuces pour les plantations, l’association de plantes, la gestion de l’arrosage et des boutures gratuitesModalités de réalisation - Avis technique :Il est possible de planter des arbres et de débitumer plusieurs sites du quartier.",Nature en ville,50000,4 - Lapujade / Bonnefoy / Périole / Marengo / La Colonne,115,85,1074,4,Lapujade / Bonnefoy / Périole / Marengo / La Colonne,4.1,True,1
172,58,Une piste cyclable pour une meilleure continuité rue Henri Desbals,"Aujourd'hui, il existe une discontinuité cyclable sur la rue Henri Desbals entre Mermoz et le boulevard Déodat de Séverac. Créer une continuité cyclable sécurisée sur ces 900 mètres permettrait de compléter cet axe qui a le potentiel de devenir une voie rapide et sécurisée pour rejoindre le centre ville depuis les quartiers, ainsi que l'Université Jean Jaurès depuis le centre-ville. Cette portion desservirai la station de métro Fontaine Lestang ainsi que l'école maternelle Etiennes Billières. Par ailleurs, favoriser les modes actifs sur cet axe c'est aussi une occasion d'apaiser la circulation automobile pour une meilleure sécurité et moins de pollution. Je propose de mettre en sens unique la rue Henri Desbals depuis la place Mermoz jusqu'au boulevard Déodat de Séverac. Avec une des deux voies libérées, il devient alors possible de créer une piste cyclable bidirectionnelle d'une largeur correcte (environ 3m). Cette mise en sens unique ne bloque pas la circulation des véhicules motorisés qui pourraient effectuer un détour soit par la rue Vestrepain, soit par la rue Gamelin. Je propose de d'abord réaliser cet aménagement en ""coronapiste"" jaune provisoire afin de ne pas bloquer des possibilités d'améliorations futures en cas de pérennisation. Ce choix permettrait aussi de réduire les coûts et d'avoir une piste à moindre frais !Modalités de réalisation - Avis technique :Expérimentation d'une mise à sens unique de la rue Henri Desbals entre Fontaine Lestang et Déodat de Séverac afin de créer une piste cyclable bidirectionnelle pour faciliter et sécuriser le déplacement des cyclistes. La mise en sens unique du reste de la rue nécessite une étude de circulation plus globale menée à l’échelle du quartier afin d’en mesurer les impacts. Cette portion a donc été écartée dans le cadre de cet appel à idées mais sera étudiée ultérieurement.",Éco-mobilité,45000,16 - Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,66,66,1858,16,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,True,1
173,121,Toilettes séches dans la zone verte de la Plaine,"Toilettes sèches sur le linéaire de la Plaine, entre les voies Chaubet et Castres, et fléchages indiquant les toilettes existantes, ouvertes au public mais difficiles à trouver (celles situées entre la cité de l'Espace et les jeux de la Plaine).Modalités de réalisation - Avis technique :Cette idée est réalisable.",Cadre de vie,60000,11 - Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée,21,48,314,11,Bonhoure / Guilheméry / Château de l'Hers / Limayrac / Côte Pavée,4.3,False,0
174,13,Esthétique des conteneurs de recyclage,"à Céret dans les PO, j'ai vu une belle idée: habiller les containers de recyclage de photos. Comme vous ventez l'œuvre de Dieuzaide sur Toulouse ce serait une idée? Je peux vous fournir une photo...Modalités de réalisation - Avis technique :Il peut être proposé une expérimentation sur quelques conteneurs avec des photos d’archives du quartier libres de droits. Le coût total d’un tel projet a été estimé sur la base de 6 conteneurs.",Cadre de vie,4000,1 - Capitole / Arnaud Bernard / Carmes,14,38,434,1,Capitole / Arnaud Bernard / Carmes,1.1,False,0
175,22,Sécuriser les piétons,"Les trottoirs sont utilisés par les cycles, voire les motocycles. Tracer, matérialiser , des pistes cyclables afin de sécuriser les utilisateurs de cycles et surtout les piétons. Les utilisateurs peuvent emprunter les voies de voitures (en zone 30) et bus mais l'interdiction d'utiliser les trottoirs n'est pas assez visible et n'est jamais sanctionnée. Certaines pistes sont tracées mais mal signalées et non respectées. Installer davantage de racks à vélos.Modalités de réalisation - Avis technique :En l'absence de localisation précise et au regard des signalements reçus par les services, il est proposé d'étudier la mise en sécurité particulièrement du boulevard Lacrosses.Contraintes : préserver la fonctionnalité des couloirs bus ainsi que le nombre de files, conserver les nombreux stationnements au profit des riverains et commerçants.Constats : racks à vélos présents mais concentrés sur le secteur de la cité administrative et l'entrée du métro Compans Cafarelli.Objectifs : 
recalibrage des marquages de voierie au profit d’une voie bus/vélos plus large, sur l'ensemble du linéaire, des 2 côtés du bvd, avec un renfort de marquage au sol appuyé
proposition de suppression d’une file de circulation entre les rues du Béarnais et de Sébastopol
gain d’emprise entre la rue du Béarnais et le Boulevard Maréchal Leclerc avec la suppression de l’ilot central.
",Éco-mobilité,150000,2 - Amidonniers / Compans-Caffarelli / Brouardel,22,21,1366,2,Amidonniers / Compans-Caffarelli / Brouardel,1.2,False,0
176,39,Des arbres pour la rue de la République (végétaliser la place Olivier),"La rue de la république et la place Olivier sont tellement dénudés.. C'est dommage car il n'y pas d'ombre, le béton garde le chaud et génère une inertie calorifique tellement forte l'été. C'est une rue très passante en voiture et elle chauffe aussi du fait de tous ces moteurs qui passent par là. Végétaliser serait un moyen de couvrir un peu du soleil mais aussi mieux respirer dans cette rue et sur cette place qui ne demandent qu'à devenir agréables.Modalités de réalisation - Avis technique :Densifier la végétalisation autour des pieds d’arbres de la place Olivier, afin de désimperméabiliser cette zone et réduire les températures pendant les périodes de forte chaleur. Par un jeu de pavés enherbés, le végétal pourrait se fondre dans le revêtement actuel. Concernant la rue de la République, la végétalisation est prévue et a été intégrée au projet de réaménagement qui vise à sécuriser les déplacements des piétons et des cyclistes et à mieux connecter la Rive Gauche à la Rive Droite. Elle ne sera donc pas étudiée dans le cadre de cet appel à idées.",Nature en ville,150000,6 - Saint-Cyprien,135,70,1059,6,Saint-Cyprien,2.1,True,1
177,168,Ralentisseurs chemin du Touch,"Je propose l'aménagement du Chemin du Touch avec ralentisseurs et piste cyclable. Il s'agit en effet d'une voie très passante, et assez longue pour que certains véhicules l'empruntent bien au delà de 50 km/h. Elle est également empruntée par des cyclistes qui n'ont pas de piste cyclable. Je l'emprunte ainsi que mes enfants chaque jour et la vitesse des véhicules est particulièrement élevée et dangereuse pour les cyclisme, piétons. Des ralentisseurs ainsi qu'une piste cyclable permettrait de sécuriser cette voie.Modalités de réalisation - Avis technique :
Il est possible de prévoir l’installation d’un ralentisseur sur cette voie. Au préalable les services en charge programmeront des comptages routiers pour confirmer des vitesses excessives.En revanche, la réalisation d’une piste cyclable sur cette voie ne peut être retenue dans le cadre de cet appel à idées car supérieure à 200 000 euros. Par ailleurs, plusieurs projets cyclables sont programmés sur le quartier : un itinéraire alternatif de piste cyclable par la voie verte de l’arc en ciel et le futur réseau express vélo de l’avenue Lardenne.",Éco-mobilité,60000,18 - Lardenne / Pradettes / Basso-Cambo,3,29,1108,18,Lardenne / Pradettes / Basso-Cambo,6.2,False,0
178,61,Des cendriers aux arrêts de bus / métro / tram ,"Bonjour, Il est affligeant de voir qu'en 2021 des gens continuent de jeter leurs mégots par terre avant de prendre les transports en commun. C'est pourquoi je pense qu'il est nécessaire d'installer des cendriers à chaque arrêt de bus/métro/tram. Je suggère l'utilisation du format des ""boîtes à clopes"" de Caen dans les lieux les plus fréquentés.Modalités de réalisation - Avis technique :Déploiement de 30 cendriers autour des arrêts de bus sur le quartier 2.4 afin que les personnes ne jettent pas leurs mégots par terre avant de prendre les transports en commun.",Cadre de vie,16000,19 - Casselardit / Fontaine-Bayonne / Cartoucherie,11,47,565,19,Casselardit / Fontaine-Bayonne / Cartoucherie,2.4,False,0
179,28,Végétalisation de la rue Agathoise ,Certaines place de parking public surdimensionnés et où portion de trottoirs doivent permettre d etre végétalise permettant d apporter fraîcheur et rendre moins austère cette rue.Modalités de réalisation - Avis technique :Le principe de suppression de place de stationnement au profit d’espaces végétalisés est tout à fait envisageable sur cette rue. Des investigations complémentaires (de type géodétection) seront nécessaires afin de déterminer le type de végétaux à prévoir.La rue Agathoise dispose d’un profil étroit avec une rue minérale et de nombreux accès riverains. Le réseau de gaz est présent sous le stationnement actuel.La création d’ilots végétalisés avec des strates basses agrémentées d’arbustes ou bien de structures permettant la plantation de grimpantes est possible.,Nature en ville,150000,3 - Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,16,35,786,3,Les Chalets / Bayard / Belfort / Saint Aubin / Dupuy,1.3,False,0
180,76,Végétaliser le square de la Vierge Rouge,"Bonsoir, Le square de la Vierge Rouge est petit espace vide au milieu des routes. Serait-il possible de le végétaliser ? Moins de pollution ! Et cela embellit la ville. Un joli petit espace vert, pour embellir véhicules, béton et goudron. Merci. Cdt,Modalités de réalisation - Avis technique :Le Square de la Vierge Rouge est un lieu pouvant être désimperméabilisé et végétalisé. Il est possible de réaliser un aménagement paysager avec des plantes de milieux secs adaptées à ce site. De nombreux réseaux sont présents sous cette place et limitent la palette végétale à des végétaux bas. Une géolocalisation des réseaux sera nécessaire pour dessiner le projet et valider le type des plantes à installer (vivaces et arbustes, et selon les résultats : arbre ou arbuste de plus ou moins grand développement).",Nature en ville,100000,8 - Minimes / Barrière de Paris / Ponts-Jumeaux / La Vache / Raisins / Fondeyre,58,40,805,8,Minimes / Barrière de Paris / Ponts-Jumeaux / La Vache / Raisins / Fondeyre,3.1,True,1
181,117,Propositions de lieux pour des composts,"Il pourrait y avoir un compost à l'angle des rues David Elbaz et Avenue Henri Guillaumet dans le triangle laissé à l'abandon. Il pourrait y avoir un compost chemin des Argoulets au niveau du TGBT dont les alentours sont laissés à l'abandon. Il devrait être prévu un ou des composts au sein du futur QG. Il pourrait y avoir un compost au niveau des jardins partagés au bout de l'allée Léon Bourgeois. Il pourrait y avoir un compost en haut de la rue des genêts au niveau du jardin. La demande est réelle, les attentes aussi.Modalités de réalisation - Avis technique :Emplacement 1 : à l'angle rue d'Elbaz / Avenue Guillaumet, cet emplacement n'est pas recommandé : le lieu d’emplacement du composteur doit être situé dans un environnement présentant un minimum de confort et d’attractivité pour le collectif d’habitants qui sera chargé de gérer le site de compostage, dans un esprit de convivialité. Le lieu, entouré de voies de circulation est très exposé au passage des automobiles, et peu sécurisé pour les usagers, ne présente pas de caractère de convivialité attendu pour un site de compostage. Emplacement 2 : Chemin des Argoulets au niveau du TGBT, site envisageable sous réserve de la création d'un collectif d'au minimum 30 habitants volontaires.Emplacement 3 : des composts sont prévus au sein de l'éco quartier Guillaumet. Emplacement 4 : il existe déjà un compost au sein du jardin partagé de la butte. Emplacement 5 : rue des Genêts, sous réserve de trouver les trente foyers nécessaires et de l'engagement collectif à gérer le site de compostage il est possible d'installer un compost.Attention, pour installer des composteurs il est nécessaire qu'au minima 30 foyers se déclarent volontaires pour lancer le projet et préparer l’organisation collective (à travers des temps de concertation).Si cette idée est votée, l'installation de composteurs collectif ne pourra se faire qu'à la condition que 30 foyers se déclarent volontaires+ d'infos sur toulouse-metropole.fr.",Déchets et Recyclage,14000,10 - Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,34,39,1980,10,Jolimont / Soupetard / Roseraie / Gloire / Gramont / Amouroux,4.2,False,0
182,51,Végétaliser nos quartiers (projet étudié autour de la place Émile Male et sur la route de Saint-Simon),"Bonjour, Je pense que beaucoup de choses peuvent être améliorées. La première qui me vient à l'esprit est la question de l'environnement urbain. Nous allons vivre des années de plus en plus chaudes et je pense que ces pics de chaleur vont particulièrement se faire ressentir dans les villes où le béton absorbe de façon conséquente la chaleur. Personnellement, quand l'été arrive j'ai souvent l'impression d'étouffer. C'est pourquoi je pense que la végétalisation des espaces serait une solution efficace pour contrer la chaleur. Cela permettrait de créer des zones d'ombres, de faire baisser les températures, d'apporter un peu d'air et de casser l'aspect béton. Il me semble que beaucoup de gens aspirent à voir la nature un peu plus présente en ville ! J'habite dans le quartier des arènes où certes quelques arbres ont été plantés, mais cela ne me semble pas suffisant. Il serait tellement plus agréable de voir de l'herbe, des fleurs et cie à la place de ces trottoirs et allées bétonnées. Merci pour le temps que vous aurez accordé à la lecture de mon idéeModalités de réalisation - Avis technique :Végétalisation autour de la place Emile Male, et sur la route de Saint Simon en remplaçant certaines places de stationnement à proximité des arènes afin de réduire les espaces bétonnés et limiter les fortes températures estivales.",Nature en ville,130000,16 - Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,39,102,1335,16,Fontaine-Lestang / Arènes / Bagatelle / Papus / Tabar / Bordelongue / Mermoz / La Faourette,2.3,False,0
183,146,Poser des ralentisseurs avenue Albert Bedouce,"Il faudrait créer des ralentisseurs ou un radar sur l'avenue Albert Bedouce car les voitures roulent trop vite. Nous habitons dans une résidence au carrefour avenue du Lauragais et avenue Albert Bedouce, et tous les jours nous observons des excès, dérapages, accélérations au niveau du feu tricolore. Certaines voitures foncent jusqu'à la place du métro Saouzelong. C'est un point de rencontre des dealers. Il y a bien plusieurs ralentisseurs avenue du Lauragais et aussi un radar. Nous avons des enfants, ce serait plus sûr pour tout le monde. Merci d'avance Monsieur Le Maire.Modalités de réalisation - Avis technique : Installation de ralentisseurs sur l'avenue Albert Bedouce est une proposition réalisable.",Cadre de vie,30000,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,21,45,711,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0
184,138,Mettre en sens unique et zone 30 l'avenue de Rangueil,"L'avenue de Rangueil est un axe très emprunté par les véhicules, cela provoque des nuisances sonores, pollution et risque d'accidents car cette avenue transverse beaucoup de zone d'habitations. Elle serait plus agréable de la rendre en sens unique de l'avenue Jules Julien vers Rangueil, pour éviter le flux vers la rocade. En redéfinissant la zone de stationnement résident cela permettrait d'augmenter les places de stationnements. Ce serait un réel avantage pour ce quartier en pleine expansion. bonne journéeModalités de réalisation - Avis technique : L'instauration d'une zone 30 sur l'Avenue de Rangueil et mise à l'étude pour sa mise à sens unique sont réalisables.",Cadre de vie,40000,13 - Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,20,53,672,13,Rangueil / Sauzelong / Jules-Julien / Pech-David / Pouvourville,5.2,False,0
